"ensembl_gene_id","schizo_sft8_minSize30_cutHeight0.15","schizo_sft8_minSize30_cutHeight0.2","schizo_sft8_minSize30_cutHeight0.25","schizo_sft8_minSize50_cutHeight0.15","schizo_sft8_minSize50_cutHeight0.2","schizo_sft8_minSize50_cutHeight0.25","schizo_sft9_minSize30_cutHeight0.15","schizo_sft9_minSize30_cutHeight0.2","schizo_sft9_minSize30_cutHeight0.25","schizo_sft9_minSize50_cutHeight0.15","schizo_sft9_minSize50_cutHeight0.2","schizo_sft9_minSize50_cutHeight0.25","schizo_sft10_minSize30_cutHeight0.15","schizo_sft10_minSize30_cutHeight0.2","schizo_sft10_minSize30_cutHeight0.25","schizo_sft10_minSize50_cutHeight0.15","schizo_sft10_minSize50_cutHeight0.2","schizo_sft10_minSize50_cutHeight0.25","bipolar_sft8_minSize30_cutHeight0.15","bipolar_sft8_minSize30_cutHeight0.2","bipolar_sft8_minSize30_cutHeight0.25","bipolar_sft8_minSize50_cutHeight0.15","bipolar_sft8_minSize50_cutHeight0.2","bipolar_sft8_minSize50_cutHeight0.25","bipolar_sft9_minSize30_cutHeight0.15","bipolar_sft9_minSize30_cutHeight0.2","bipolar_sft9_minSize30_cutHeight0.25","bipolar_sft9_minSize50_cutHeight0.15","bipolar_sft9_minSize50_cutHeight0.2","bipolar_sft9_minSize50_cutHeight0.25","bipolar_sft12_minSize30_cutHeight0.15","bipolar_sft12_minSize30_cutHeight0.2","bipolar_sft12_minSize30_cutHeight0.25","bipolar_sft12_minSize50_cutHeight0.15","bipolar_sft12_minSize50_cutHeight0.2","bipolar_sft12_minSize50_cutHeight0.25","bipolar_sft14_minSize30_cutHeight0.15","bipolar_sft14_minSize30_cutHeight0.2","bipolar_sft14_minSize30_cutHeight0.25","bipolar_sft14_minSize50_cutHeight0.15","bipolar_sft14_minSize50_cutHeight0.2","bipolar_sft14_minSize50_cutHeight0.25","mdd_sft9_minSize30_cutHeight0.15","mdd_sft9_minSize30_cutHeight0.2","mdd_sft9_minSize30_cutHeight0.25","mdd_sft9_minSize50_cutHeight0.15","mdd_sft9_minSize50_cutHeight0.2","mdd_sft9_minSize50_cutHeight0.25","mdd_sft10_minSize30_cutHeight0.15","mdd_sft10_minSize30_cutHeight0.2","mdd_sft10_minSize30_cutHeight0.25","mdd_sft10_minSize50_cutHeight0.15","mdd_sft10_minSize50_cutHeight0.2","mdd_sft10_minSize50_cutHeight0.25","mdd_sft11_minSize30_cutHeight0.15","mdd_sft11_minSize30_cutHeight0.2","mdd_sft11_minSize30_cutHeight0.25","mdd_sft11_minSize50_cutHeight0.15","mdd_sft11_minSize50_cutHeight0.2","mdd_sft11_minSize50_cutHeight0.25","mdd_sft12_minSize30_cutHeight0.15","mdd_sft12_minSize30_cutHeight0.2","mdd_sft12_minSize30_cutHeight0.25","mdd_sft12_minSize50_cutHeight0.15","mdd_sft12_minSize50_cutHeight0.2","mdd_sft12_minSize50_cutHeight0.25"
"ENSG00000130775","2","2","2","1","1","1","1","1","1","1","1","1","19","16","6","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","3","3","3","12","2","3","3","4","5","4","4","3","1","1","1","1","1","1"
"ENSG00000130779","14","5","5","10","5","5","6","5","7","6","6","6","7","6","6","0","0","0","1","1","1","4","1","1","11","2","2","1","2","2","5","6","4","1","1","2","8","7","3","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000122507","1","1","1","1","1","1","1","1","1","1","1","1","3","3","1","2","2","1","3","3","2","2","2","2","3","1","1","2","1","1","8","1","1","4","3","1","1","1","1","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000113205","14","5","5","1","1","1","14","13","6","2","2","2","7","6","6","4","4","3","7","9","1","1","1","1","11","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","5","5","4","1","1","1","5","5","3","0","0","0","0","0","0","0","0","0"
"ENSG00000085721","3","4","4","3","4","4","14","13","6","2","2","2","0","0","0","0","0","0","2","2","3","5","3","3","4","3","4","4","3","3","3","3","3","2","2","1","5","3","1","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000116786","11","2","2","2","2","2","1","1","1","1","1","1","5","1","2","2","2","1","12","8","8","13","10","9","5","5","3","7","4","4","10","8","7","5","4","3","4","4","4","4","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000116783","7","3","3","9","8","8","12","12","11","9","9","9","10","9","8","5","5","4","10","7","6","7","5","5","10","6","5","9","5","5","5","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000278318","8","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","2","2","2","2","1","1","2","1","1","1","1","1","4","3","1","0","0","0","0","0","0","8","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000140320","5","7","7","5","6","7","7","6","4","7","7","7","8","7","4","1","1","1","29","12","9","2","2","2","13","10","9","11","8","8","0","0","0","0","0","0","0","0","0","0","0","0","6","4","4","5","5","4","5","5","4","6","6","4","5","5","3","5","5","4","6","3","3","4","4","1"
"ENSG00000165973","4","3","3","4","3","3","4","2","2","4","4","4","1","2","3","3","3","2","4","4","5","3","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","7","3","1","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000033327","31","12","12","2","2","2","3","3","3","3","3","3","4","4","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","3","3","3","11","2","3","3","4","5","4","4","3","1","1","1","5","5","4"
"ENSG00000100968","6","8","8","6","7","6","9","9","9","8","8","8","0","0","0","0","0","0","9","11","7","8","7","6","7","7","6","8","7","7","7","7","6","6","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000134255","8","6","6","7","3","3","0","0","0","0","0","0","0","0","0","0","0","0","34","27","18","4","1","1","11","2","2","13","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000143106","3","4","4","3","4","4","8","8","6","2","2","2","6","5","5","3","3","2","2","2","3","9","6","3","24","3","4","4","3","3","3","3","3","2","2","1","5","3","1","3","3","1","3","2","2","3","2","2","4","4","2","2","3","2","2","2","2","2","2","2","3","2","2","3","3","3"
"ENSG00000134253","16","5","5","10","5","5","6","5","7","6","6","6","7","6","6","0","0","0","13","13","11","7","5","5","17","6","5","9","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000144331","7","3","3","4","3","3","20","2","2","4","4","4","1","2","3","3","3","2","3","3","2","2","2","2","2","1","1","2","1","1","1","1","1","4","3","1","1","1","1","2","2","1","19","13","12","1","1","1","1","1","1","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000134250","17","13","14","4","3","3","4","2","2","4","4","4","1","2","3","3","3","2","32","25","5","2","2","2","20","13","11","2","1","1","6","4","1","2","2","1","1","1","1","2","2","1","14","10","10","4","4","2","13","12","10","3","4","5","11","10","9","3","3","1","13","10","10","2","2","2"
"ENSG00000064703","10","10","10","9","8","8","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","5","3","3","2","1","1","2","1","1","3","3","3","2","2","1","1","1","1","3","3","1","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000076864","18","14","13","5","6","7","7","6","4","7","7","7","8","7","4","1","1","1","1","1","1","1","1","1","6","4","3","3","6","6","4","5","5","1","1","2","4","4","4","1","1","2","5","1","1","1","1","1","5","5","4","6","6","4","6","7","3","5","5","4","5","3","3","4","4","1"
"ENSG00000168032","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000168036","3","4","4","3","4","4","10","10","4","2","2","2","9","8","7","6","6","5","18","15","3","9","6","3","8","3","4","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","6","2","5","4","4","2","2","3","2","4","3","4","2","2","2","3","2","2","3","3","3"
"ENSG00000168038","10","10","10","9","8","8","12","12","11","9","9","9","10","9","8","5","5","4","9","11","7","8","7","6","7","7","6","8","7","7","7","7","6","6","5","5","7","6","6","5","4","3","12","9","9","9","8","8","12","11","9","9","9","7","9","9","8","7","8","7","12","9","9","7","7","6"
"ENSG00000240764","5","7","7","5","6","7","7","6","4","7","7","7","0","0","0","0","0","0","8","10","4","6","4","4","5","5","3","7","4","4","8","1","1","3","3","1","3","1","1","4","2","1","5","1","1","10","9","1","9","1","1","6","6","4","12","1","1","9","9","1","10","8","8","4","4","1"
"ENSG00000087494","1","1","1","1","1","1","2","1","1","5","5","5","4","4","1","1","1","1","3","3","2","2","2","2","2","1","1","2","1","1","1","1","1","4","3","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000087495","2","2","2","2","2","2","3","3","3","3","3","3","4","4","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","1","1","1","3","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000143158","3","4","4","3","4","4","14","13","6","2","2","2","13","12","10","2","2","1","2","2","3","5","3","3","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","3","3","1","3","2","2","3","2","2","4","4","2","4","5","2","15","3","4","2","2","2","4","4","4","3","3","3"
"ENSG00000105879","6","8","8","6","7","6","9","9","9","8","8","8","9","8","7","6","6","5","13","13","11","14","11","10","3","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000105877","10","10","10","9","8","8","12","12","11","9","9","9","10","9","8","5","5","4","9","11","7","8","7","6","7","7","6","8","7","7","7","7","6","6","5","5","7","6","6","5","4","3","12","9","9","9","8","8","12","11","9","9","9","7","9","9","8","7","8","7","12","9","9","7","7","6"
"ENSG00000105875","13","3","3","11","9","9","18","7","8","4","4","4","1","2","3","3","3","2","4","4","5","2","2","2","10","6","5","10","5","5","12","10","4","7","6","4","10","8","3","0","0","0","1","1","1","1","1","1","3","3","3","5","2","3","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000131023","1","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","1","8","10","4","6","4","4","28","1","1","3","6","6","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","6","2","5","4","4","2","4","5","2","4","3","4","2","2","2","3","2","2","3","3","3"
"ENSG00000142279","6","8","8","6","7","6","9","9","9","8","8","8","9","8","7","6","6","5","7","9","1","4","1","1","11","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000132591","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","3","3","2","2","2","2","7","7","6","8","7","7","7","7","6","6","5","5","0","0","0","0","0","0","6","4","4","1","1","1","5","5","4","6","6","4","7","5","3","5","5","4","6","3","3","4","4","1"
"ENSG00000102471","4","3","3","4","3","3","4","2","2","4","4","4","1","2","3","0","0","0","4","4","5","2","2","2","2","1","1","2","1","1","1","1","1","2","2","1","1","1","1","2","2","1","5","1","1","4","4","2","9","1","1","3","4","5","12","1","1","9","9","1","2","2","2","2","2","2"
"ENSG00000150456","16","5","5","10","5","5","0","0","0","0","0","0","0","0","0","0","0","0","11","8","4","10","8","4","5","5","3","7","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000135617","1","1","1","1","1","1","3","3","3","3","3","3","2","1","2","1","1","1","13","13","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","5","6","2","5","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000114520","3","4","4","3","4","4","8","8","6","2","2","2","6","5","5","3","3","2","2","2","3","9","6","3","8","3","4","6","3","3","3","3","3","2","2","1","5","3","1","3","3","1","7","4","4","6","2","5","5","5","4","6","6","4","5","5","3","5","5","4","11","3","3","3","3","3"
"ENSG00000169813","16","5","5","10","5","5","6","5","7","6","6","6","2","1","2","4","4","3","10","7","6","7","5","5","10","6","5","10","5","5","12","10","4","7","6","4","10","8","3","6","5","1","2","3","3","2","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000259781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","11","6","3","8","3","4","6","3","3","16","3","3","2","2","1","9","3","1","7","3","1","9","5","5","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000115694","7","3","3","2","2","2","1","1","1","4","4","4","1","2","3","3","3","2","4","4","5","2","2","2","3","1","1","2","1","1","1","1","1","3","3","1","1","1","1","2","2","1","2","3","3","2","3","3","3","3","3","1","1","1","3","4","5","4","4","3","1","1","1","1","1","1"
"ENSG00000169814","11","2","2","1","1","1","2","1","1","1","1","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","12","10","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000105298","3","4","4","3","4","4","13","7","8","2","2","2","1","2","3","0","0","0","14","12","9","5","3","3","13","10","9","11","8","8","0","0","0","0","0","0","0","0","0","0","0","0","7","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000048471","1","1","1","1","1","1","2","1","1","1","1","1","4","4","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","3","3","3","1","1","1","3","4","5","4","4","3","1","1","1","5","5","4"
"ENSG00000105290","1","1","1","2","2","2","5","4","5","5","5","5","3","3","1","7","7","6","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","3","3","3","5","2","3","3","4","5","4","4","3","1","1","1","1","1","1"
"ENSG00000185127","3","4","4","3","4","4","4","2","2","2","2","2","1","2","3","3","3","2","3","3","2","2","2","2","2","1","1","2","1","1","3","3","3","2","2","1","1","1","1","7","3","1","3","2","2","6","2","5","4","4","2","2","3","2","4","3","4","2","2","2","3","2","2","3","3","3"
"ENSG00000109736","1","1","1","1","1","1","3","3","3","3","3","3","4","4","1","1","1","1","12","8","8","13","10","9","14","5","3","12","4","4","4","5","5","5","4","3","4","4","4","0","0","0","6","4","4","5","5","4","7","7","4","7","8","4","6","7","3","10","10","8","5","3","3","4","4","1"
"ENSG00000109738","3","4","4","3","4","4","13","7","8","1","1","1","1","2","3","3","3","2","2","2","3","5","3","3","2","1","1","2","1","1","15","4","1","10","9","8","1","1","1","7","3","1","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000066933","2","2","2","2","2","2","1","1","1","1","1","1","1","2","3","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000169035","8","6","6","4","3","3","4","2","2","4","4","4","18","15","13","0","0","0","3","3","2","2","2","2","29","17","6","2","1","1","1","1","1","12","10","4","1","1","1","2","2","1","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000213585","4","3","3","4","3","3","4","2","2","4","4","4","1","2","3","3","3","2","1","1","1","4","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","3","3","1","2","3","3","2","3","3","3","3","3","5","2","3","2","2","2","3","3","1","2","2","2","2","2","2"
"ENSG00000138696","17","13","14","4","3","3","15","2","2","4","4","4","17","14","12","3","3","2","32","25","5","2","2","2","18","12","12","17","12","12","17","13","11","9","8","7","15","12","9","3","3","1","14","10","10","2","3","3","13","12","10","12","2","3","11","10","9","0","0","0","13","10","10","5","5","4"
"ENSG00000213588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","2","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0"
"ENSG00000014216","1","1","1","1","1","1","1","1","1","1","1","1","5","1","2","2","2","1","7","9","1","4","1","1","11","2","2","1","2","2","9","2","2","1","1","2","2","2","2","1","1","2","5","1","1","1","1","1","9","1","1","1","1","1","12","1","1","9","9","1","6","3","3","4","4","1"
"ENSG00000105127","23","12","12","12","10","10","6","5","7","6","6","6","0","0","0","0","0","0","14","12","9","2","2","2","13","10","9","11","8","8","0","0","0","0","0","0","0","0","0","0","0","0","15","6","6","7","6","6","6","6","5","10","7","6","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000186566","1","1","1","1","1","1","10","10","4","2","2","2","4","4","1","1","1","1","18","15","3","11","6","3","8","3","4","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","3","2","2","4","4","2","4","5","2","4","3","4","2","2","2","4","4","4","3","3","3"
"ENSG00000186567","5","7","7","5","6","7","10","10","4","7","7","7","8","7","4","0","0","0","1","1","1","4","1","1","11","2","2","1","2","2","9","2","2","1","1","2","0","0","0","0","0","0","7","4","4","7","6","6","5","5","4","6","6","4","5","5","3","5","5","4","6","3","3","6","6","5"
"ENSG00000133318","7","3","3","4","3","3","15","2","2","4","4","4","1","2","3","3","3","2","2","2","3","5","3","3","4","3","4","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000115155","19","15","15","9","8","8","12","12","11","9","9","9","10","9","8","5","5","4","29","12","9","8","7","6","13","10","9","11","8","8","7","7","6","6","5","5","12","10","8","5","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000133315","5","7","7","5","6","7","10","10","4","7","7","7","0","0","0","0","0","0","8","10","4","6","4","4","28","1","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","8","7","7","1","1","1","8","8","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000133313","2","2","2","2","2","2","5","4","5","5","5","5","3","3","1","7","7","6","2","2","3","11","6","3","24","3","4","6","3","3","3","3","3","7","6","4","9","3","1","0","0","0","2","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"ENSG00000100519","3","4","4","3","4","4","8","8","6","2","2","2","6","5","5","3","3","2","5","5","2","15","12","7","2","1","1","2","1","1","11","9","8","2","2","1","5","3","1","3","3","1","3","2","2","3","2","2","4","4","2","2","3","2","2","2","2","2","2","2","3","2","2","3","3","3"
"ENSG00000108064","3","4","4","3","4","4","10","10","4","2","2","2","6","5","5","0","0","0","2","2","3","5","3","3","8","3","4","6","3","3","3","3","3","2","2","1","5","3","1","3","3","1","3","2","2","3","2","2","4","4","2","4","5","2","4","3","4","2","2","2","3","2","2","3","3","3"
"ENSG00000108061","2","2","2","2","2","2","22","4","5","1","1","1","0","0","0","0","0","0","1","1","1","4","1","1","1","2","2","1","2","2","2","2","2","1","1","2","1","1","1","1","1","2","4","2","2","4","4","2","2","2","2","3","4","5","2","2","2","3","3","1","0","0","0","0","0","0"
"ENSG00000007516","5","7","7","5","6","7","7","6","4","7","7","7","8","7","4","1","1","1","17","6","4","12","9","8","6","4","3","3","6","6","4","5","5","1","1","2","6","5","5","0","0","0","15","6","6","7","6","6","6","6","5","10","7","6","14","6","6","11","6","5","7","5","5","6","6","5"
"ENSG00000174437","1","1","1","1","1","1","1","1","1","1","1","1","3","3","1","2","2","1","27","10","2","3","2","2","19","8","7","2","1","1","15","4","1","10","9","8","3","1","1","3","3","1","5","1","1","10","9","1","9","1","1","1","1","1","12","1","1","9","9","1","10","8","8","4","4","1"
"ENSG00000054654","6","8","8","6","7","6","9","9","9","8","8","8","9","8","7","6","6","5","4","4","5","2","2","2","2","1","1","2","1","1","1","1","1","3","3","1","3","1","1","2","2","1","3","2","2","3","2","2","0","0","0","0","0","0","13","11","10","0","0","0","0","0","0","0","0","0"
"ENSG00000107562","6","8","8","6","7","6","9","9","9","8","8","8","9","8","7","6","6","5","3","3","2","2","2","2","2","1","1","2","1","1","7","7","6","6","5","5","7","6","6","5","4","3","11","6","6","7","6","6","2","2","2","3","4","5","2","2","2","8","6","5","7","5","5","0","0","0"
"ENSG00000107560","1","1","1","1","1","1","2","1","1","1","1","1","3","3","1","2","2","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","1","1","1","1","1","1","3","3","3","5","2","3","1","1","1","1","1","1","0","0","0","0","0","0"
"ENSG00000107566","6","8","8","6","7","6","9","9","9","8","8","8","0","0","0","0","0","0","26","21","2","17","14","7","2","1","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","11","6","6","7","6","6","6","6","5","8","7","6","7","5","3","5","5","4","7","5","5","6","6","5"
"ENSG00000196535","2","2","2","2","2","2","3","3","3","3","3","3","4","4","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","3","3","2","3","3","1","1","1","1","1","1","3","4","5","4","4","3","1","1","1","5","5","4"
"ENSG00000125304","3","4","4","3","4","4","13","7","8","2","2","2","6","5","5","0","0","0","2","2","3","5","3","3","12","8","7","4","3","3","3","3","3","2","2","1","5","3","1","3","3","1","3","2","2","3","2","2","4","4","2","2","3","2","4","3","4","2","2","2","3","2","2","3","3","3"
"ENSG00000103260","8","6","6","7","3","3","16","2","2","4","4","4","1","2","3","3","3","2","1","1","1","1","1","1","12","8","7","18","13","13","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
